Date,EquipmentID,TotalPartsProduced,GoodPartsProduced,DowntimeHours,OperatingHours,IdealCycleTime_s
2025-01-06,EX001,701,683,0.0,24.0,117
2025-01-06,DT001,709,698,0.0,24.0,115
2025-01-06,CR001,721,691,0.0,24.0,114
2025-01-06,CV001,627,614,0.0,24.0,124
2025-01-06,DR001,610,580,0.0,24.0,130
2025-01-06,WL001,662,632,0.0,24.0,123
2025-01-07,EX001,0,0,28.93,0.0,113
2025-01-07,DT001,666,633,0.0,24.0,120
2025-01-07,CR001,726,698,0.0,24.0,116
2025-01-07,CV001,662,633,0.0,24.0,122
2025-01-07,DR001,660,635,0.0,24.0,123
2025-01-07,WL001,706,679,0.0,24.0,112
2025-01-08,EX001,711,692,0.0,24.0,111
2025-01-08,DT001,425,411,9.4,14.6,116
2025-01-08,CR001,689,671,0.0,24.0,121
2025-01-08,CV001,705,678,0.0,24.0,114
2025-01-08,DR001,642,625,0.0,24.0,124
2025-01-08,WL001,696,680,0.0,24.0,119
2025-01-09,EX001,625,617,0.0,24.0,128
2025-01-09,DT001,706,696,0.0,24.0,117
2025-01-09,CR001,645,628,0.0,24.0,130
2025-01-09,CV001,438,420,7.38,16.62,127
2025-01-09,DR001,740,720,0.0,24.0,114
2025-01-09,WL001,632,601,0.0,24.0,124
2025-01-10,EX001,726,718,0.0,24.0,110
2025-01-10,DT001,678,646,0.0,24.0,124
2025-01-10,CR001,726,696,0.0,24.0,116
2025-01-10,CV001,734,712,0.0,24.0,113
2025-01-10,DR001,431,412,7.36,16.64,129
2025-01-10,WL001,658,640,0.0,24.0,126
2025-01-11,EX001,640,625,0.0,24.0,125
2025-01-11,DT001,687,653,0.0,24.0,118
2025-01-11,CR001,688,676,0.0,24.0,121
2025-01-11,CV001,668,638,0.0,24.0,124
2025-01-11,DR001,746,728,0.0,24.0,111
2025-01-11,WL001,684,650,0.0,24.0,123
2025-01-12,EX001,683,673,0.0,24.0,121
2025-01-12,DT001,727,710,0.0,24.0,112
2025-01-12,CR001,734,700,0.0,24.0,113
2025-01-12,CV001,694,665,0.0,24.0,114
2025-01-12,DR001,660,645,0.0,24.0,127
2025-01-12,WL001,698,665,0.0,24.0,119
2025-01-13,EX001,646,641,0.0,24.0,130
2025-01-13,DT001,719,688,0.0,24.0,116
2025-01-13,CR001,732,716,0.0,24.0,112
2025-01-13,CV001,707,673,0.0,24.0,114
2025-01-13,DR001,675,669,0.0,24.0,118
2025-01-13,WL001,0,0,47.14,0.0,113
2025-01-14,EX001,580,568,2.09,21.91,129
2025-01-14,DT001,663,637,0.0,24.0,126
2025-01-14,CR001,739,730,0.0,24.0,112
2025-01-14,CV001,691,658,0.0,24.0,120
2025-01-14,DR001,714,707,0.0,24.0,117
2025-01-14,WL001,622,595,0.0,24.0,127
2025-01-15,EX001,759,730,0.0,24.0,111
2025-01-15,DT001,656,623,0.0,24.0,124
2025-01-15,CR001,615,596,0.0,24.0,128
2025-01-15,CV001,659,643,0.0,24.0,122
2025-01-15,DR001,646,639,0.0,24.0,127
2025-01-15,WL001,516,510,4.94,19.06,123
2025-01-16,EX001,667,645,0.0,24.0,122
2025-01-16,DT001,631,607,0.0,24.0,125
2025-01-16,CR001,650,640,0.0,24.0,123
2025-01-16,CV001,710,688,0.0,24.0,118
2025-01-16,DR001,725,714,0.0,24.0,112
2025-01-16,WL001,676,668,0.0,24.0,115
2025-01-17,EX001,660,650,0.0,24.0,128
2025-01-17,DT001,670,639,0.0,24.0,123
2025-01-17,CR001,627,618,0.0,24.0,126
2025-01-17,CV001,731,701,0.0,24.0,110
2025-01-17,DR001,513,493,5.09,18.91,128
2025-01-17,WL001,730,707,0.0,24.0,114
2025-01-18,EX001,699,684,0.0,24.0,119
2025-01-18,DT001,728,701,0.0,24.0,113
2025-01-18,CR001,634,623,0.0,24.0,123
2025-01-18,CV001,470,454,5.99,18.01,127
2025-01-18,DR001,637,611,0.0,24.0,124
2025-01-18,WL001,689,667,0.0,24.0,114
2025-01-19,EX001,530,503,6.92,17.08,111
2025-01-19,DT001,674,660,0.0,24.0,117
2025-01-19,CR001,624,608,0.0,24.0,127
2025-01-19,CV001,628,615,0.0,24.0,124
2025-01-19,DR001,691,675,0.0,24.0,115
2025-01-19,WL001,721,715,0.0,24.0,110
2025-01-20,EX001,632,609,0.0,24.0,127
2025-01-20,DT001,747,740,0.0,24.0,111
2025-01-20,CR001,631,622,0.0,24.0,129
2025-01-20,CV001,709,673,0.0,24.0,110
2025-01-20,DR001,734,718,0.0,24.0,112
2025-01-20,WL001,711,703,0.0,24.0,117
2025-01-21,EX001,631,619,0.0,24.0,126
2025-01-21,DT001,500,479,5.93,18.07,126
2025-01-21,CR001,681,666,0.0,24.0,121
2025-01-21,CV001,767,737,0.0,24.0,110
2025-01-21,DR001,692,661,0.0,24.0,119
2025-01-21,WL001,716,687,0.0,24.0,115
2025-01-22,EX001,657,646,0.0,24.0,126
2025-01-22,DT001,634,621,0.0,24.0,127
2025-01-22,CR001,676,666,0.0,24.0,117
2025-01-22,CV001,700,687,0.0,24.0,118
2025-01-22,DR001,664,660,0.0,24.0,126
2025-01-22,WL001,680,661,0.0,24.0,119
2025-01-23,EX001,679,670,0.0,24.0,123
2025-01-23,DT001,680,667,0.0,24.0,117
2025-01-23,CR001,726,718,0.0,24.0,115
2025-01-23,CV001,648,632,0.0,24.0,121
2025-01-23,DR001,713,678,0.0,24.0,112
2025-01-23,WL001,0,0,33.92,0.0,128
2025-01-24,EX001,727,709,0.0,24.0,112
2025-01-24,DT001,708,702,0.0,24.0,117
2025-01-24,CR001,700,695,0.0,24.0,112
2025-01-24,CV001,626,620,0.0,24.0,127
2025-01-24,DR001,724,708,0.0,24.0,111
2025-01-24,WL001,374,369,9.82,14.18,126
2025-01-25,EX001,518,497,4.97,19.03,120
2025-01-25,DT001,674,663,0.0,24.0,123
2025-01-25,CR001,687,661,0.0,24.0,120
2025-01-25,CV001,719,693,0.0,24.0,117
2025-01-25,DR001,642,625,0.0,24.0,126
2025-01-25,WL001,680,648,0.0,24.0,115
2025-01-26,EX001,742,735,0.0,24.0,110
2025-01-26,DT001,678,670,0.0,24.0,116
2025-01-26,CR001,635,625,0.0,24.0,128
2025-01-26,CV001,749,711,0.0,24.0,112
2025-01-26,DR001,603,575,0.0,24.0,129
2025-01-26,WL001,717,684,0.0,24.0,116
2025-01-27,EX001,705,672,0.0,24.0,119
2025-01-27,DT001,682,656,0.0,24.0,116
2025-01-27,CR001,665,641,0.0,24.0,121
2025-01-27,CV001,555,530,3.78,20.22,121
2025-01-27,DR001,721,698,0.0,24.0,111
2025-01-27,WL001,622,606,0.0,24.0,130
2025-01-28,EX001,630,618,2.78,21.22,118
2025-01-28,DT001,648,628,0.0,24.0,126
2025-01-28,CR001,618,603,0.0,24.0,127
2025-01-28,CV001,688,680,0.0,24.0,122
2025-01-28,DR001,712,706,0.0,24.0,114
2025-01-28,WL001,652,631,0.0,24.0,124
2025-01-29,EX001,637,625,0.0,24.0,127
2025-01-29,DT001,734,707,0.0,24.0,115
2025-01-29,CR001,676,671,0.0,24.0,122
2025-01-29,CV001,664,634,0.0,24.0,122
2025-01-29,DR001,662,635,0.0,24.0,118
2025-01-29,WL001,703,688,0.0,24.0,115
2025-01-30,EX001,682,674,0.0,24.0,120
2025-01-30,DT001,493,470,4.4,19.6,130
2025-01-30,CR001,672,662,0.0,24.0,119
2025-01-30,CV001,754,735,0.0,24.0,112
2025-01-30,DR001,704,672,0.0,24.0,112
2025-01-30,WL001,668,649,0.0,24.0,121
2025-01-31,EX001,721,693,0.0,24.0,117
2025-01-31,DT001,736,723,0.0,24.0,113
2025-01-31,CR001,696,684,0.0,24.0,121
2025-01-31,CV001,621,590,0.0,24.0,129
2025-01-31,DR001,649,629,0.0,24.0,125
2025-01-31,WL001,652,629,0.0,24.0,121
2025-02-01,EX001,636,621,0.0,24.0,128
2025-02-01,DT001,648,629,0.0,24.0,121
2025-02-01,CR001,644,618,0.0,24.0,124
2025-02-01,CV001,703,679,0.0,24.0,112
2025-02-01,DR001,663,640,0.0,24.0,121
2025-02-01,WL001,0,0,27.25,0.0,111
2025-02-02,EX001,709,699,0.0,24.0,117
2025-02-02,DT001,720,714,0.0,24.0,111
2025-02-02,CR001,700,694,0.0,24.0,114
2025-02-02,CV001,717,688,0.0,24.0,118
2025-02-02,DR001,667,651,0.0,24.0,123
2025-02-02,WL001,680,664,0.0,24.0,122
2025-02-03,EX001,661,632,0.0,24.0,118
2025-02-03,DT001,719,710,0.0,24.0,115
2025-02-03,CR001,630,601,0.0,24.0,125
2025-02-03,CV001,729,695,0.0,24.0,112
2025-02-03,DR001,694,667,0.0,24.0,121
2025-02-03,WL001,713,678,0.0,24.0,113
2025-02-04,EX001,696,681,0.0,24.0,120
2025-02-04,DT001,636,618,0.0,24.0,124
2025-02-04,CR001,528,514,3.67,20.33,127
2025-02-04,CV001,706,700,0.0,24.0,114
2025-02-04,DR001,735,708,0.0,24.0,113
2025-02-04,WL001,636,631,0.0,24.0,124
2025-02-05,EX001,748,736,0.0,24.0,113
2025-02-05,DT001,642,631,0.0,24.0,128
2025-02-05,CR001,671,642,0.0,24.0,126
2025-02-05,CV001,625,597,0.0,24.0,130
2025-02-05,DR001,726,716,0.0,24.0,110
2025-02-05,WL001,610,606,2.24,21.76,117
2025-02-06,EX001,678,645,0.0,24.0,123
2025-02-06,DT001,681,665,0.0,24.0,122
2025-02-06,CR001,722,694,0.0,24.0,112
2025-02-06,CV001,618,594,0.0,24.0,130
2025-02-06,DR001,619,593,0.0,24.0,127
2025-02-06,WL001,208,206,15.9,8.1,129
2025-02-07,EX001,630,610,0.0,24.0,126
2025-02-07,DT001,715,681,0.0,24.0,111
2025-02-07,CR001,681,674,0.0,24.0,120
2025-02-07,CV001,703,670,0.0,24.0,118
2025-02-07,DR001,665,643,0.0,24.0,122
2025-02-07,WL001,627,603,0.0,24.0,125
2025-02-08,EX001,678,652,0.0,24.0,116
2025-02-08,DT001,628,600,3.97,20.03,111
2025-02-08,CR001,605,587,0.0,24.0,130
2025-02-08,CV001,616,605,0.0,24.0,129
2025-02-08,DR001,701,682,0.0,24.0,119
2025-02-08,WL001,711,687,0.0,24.0,113
2025-02-09,EX001,617,596,0.0,24.0,128
2025-02-09,DT001,652,623,0.0,24.0,120
2025-02-09,CR001,620,595,0.0,24.0,129
2025-02-09,CV001,641,634,0.0,24.0,122
2025-02-09,DR001,718,710,0.0,24.0,116
2025-02-09,WL001,677,658,0.0,24.0,123
2025-02-10,EX001,638,630,0.0,24.0,130
2025-02-10,DT001,668,641,0.0,24.0,124
2025-02-10,CR001,686,668,0.0,24.0,121
2025-02-10,CV001,543,529,4.75,19.25,118
2025-02-10,DR001,650,646,0.0,24.0,121
2025-02-10,WL001,603,584,0.0,24.0,129
2025-02-11,EX001,674,659,0.0,24.0,124
2025-02-11,DT001,690,681,0.0,24.0,117
2025-02-11,CR001,632,606,0.0,24.0,124
2025-02-11,CV001,668,642,0.0,24.0,120
2025-02-11,DR001,696,669,0.0,24.0,114
2025-02-11,WL001,647,624,0.0,24.0,128
2025-02-12,EX001,700,684,0.0,24.0,116
2025-02-12,DT001,678,648,0.0,24.0,116
2025-02-12,CR001,673,640,0.0,24.0,125
2025-02-12,CV001,608,586,0.0,24.0,128
2025-02-12,DR001,688,659,0.0,24.0,117
2025-02-12,WL001,694,670,0.0,24.0,120
2025-02-13,EX001,727,711,0.0,24.0,114
2025-02-13,DT001,621,601,0.0,24.0,129
2025-02-13,CR001,705,690,0.0,24.0,120
2025-02-13,CV001,631,627,0.0,24.0,125
2025-02-13,DR001,621,592,0.0,24.0,129
2025-02-13,WL001,687,673,0.0,24.0,122
2025-02-14,EX001,737,719,0.0,24.0,111
2025-02-14,DT001,686,654,0.0,24.0,118
2025-02-14,CR001,670,648,0.0,24.0,120
2025-02-14,CV001,0,0,30.81,0.0,120
2025-02-14,DR001,723,695,0.0,24.0,113
2025-02-14,WL001,656,624,0.0,24.0,120
2025-02-15,EX001,717,710,0.0,24.0,118
2025-02-15,DT001,725,718,0.0,24.0,116
2025-02-15,CR001,719,713,0.0,24.0,112
2025-02-15,CV001,646,624,0.0,24.0,124
2025-02-15,DR001,663,637,0.0,24.0,124
2025-02-15,WL001,695,683,0.0,24.0,119
2025-02-16,EX001,767,732,0.0,24.0,110
2025-02-16,DT001,671,642,0.0,24.0,120
2025-02-16,CR001,675,660,0.0,24.0,123
2025-02-16,CV001,639,634,0.0,24.0,122
2025-02-16,DR001,631,612,0.0,24.0,127
2025-02-16,WL001,680,672,0.0,24.0,121
2025-02-17,EX001,701,673,0.0,24.0,113
2025-02-17,DT001,666,639,0.0,24.0,123
2025-02-17,CR001,676,647,0.0,24.0,125
2025-02-17,CV001,705,684,0.0,24.0,117
2025-02-17,DR001,712,685,0.0,24.0,115
2025-02-17,WL001,684,668,0.0,24.0,120
2025-02-18,EX001,630,623,0.0,24.0,129
2025-02-18,DT001,621,595,0.0,24.0,126
2025-02-18,CR001,720,713,0.0,24.0,115
2025-02-18,CV001,684,658,0.0,24.0,116
2025-02-18,DR001,674,669,0.0,24.0,118
2025-02-18,WL001,713,696,0.0,24.0,112
2025-02-19,EX001,643,623,0.0,24.0,130
2025-02-19,DT001,656,651,0.0,24.0,120
2025-02-19,CR001,543,539,3.72,20.28,121
2025-02-19,CV001,696,671,0.0,24.0,114
2025-02-19,DR001,632,603,0.0,24.0,129
2025-02-19,WL001,688,668,0.0,24.0,117
2025-02-20,EX001,663,653,0.0,24.0,123
2025-02-20,DT001,735,721,0.0,24.0,111
2025-02-20,CR001,605,577,0.0,24.0,129
2025-02-20,CV001,699,686,0.0,24.0,115
2025-02-20,DR001,641,617,0.0,24.0,130
2025-02-20,WL001,678,661,0.0,24.0,124
2025-02-21,EX001,612,591,0.0,24.0,130
2025-02-21,DT001,675,651,0.0,24.0,123
2025-02-21,CR001,654,627,0.0,24.0,119
2025-02-21,CV001,655,647,0.0,24.0,129
2025-02-21,DR001,655,627,0.0,24.0,129
2025-02-21,WL001,642,625,0.0,24.0,126
2025-02-22,EX001,739,707,0.0,24.0,110
2025-02-22,DT001,706,695,0.0,24.0,116
2025-02-22,CR001,703,676,0.0,24.0,111
2025-02-22,CV001,633,628,0.0,24.0,126
2025-02-22,DR001,629,597,0.0,24.0,130
2025-02-22,WL001,671,654,0.0,24.0,123
2025-02-23,EX001,677,645,0.0,24.0,123
2025-02-23,DT001,677,655,0.0,24.0,115
2025-02-23,CR001,631,622,0.0,24.0,129
2025-02-23,CV001,637,632,0.0,24.0,130
2025-02-23,DR001,755,749,0.0,24.0,110
2025-02-23,WL001,660,632,0.0,24.0,126
2025-02-24,EX001,696,677,0.0,24.0,112
2025-02-24,DT001,429,420,8.44,15.56,119
2025-02-24,CR001,657,647,0.0,24.0,123
2025-02-24,CV001,724,709,0.0,24.0,114
2025-02-24,DR001,713,699,0.0,24.0,117
2025-02-24,WL001,680,662,0.0,24.0,119
2025-02-25,EX001,679,668,0.0,24.0,121
2025-02-25,DT001,666,647,0.0,24.0,117
2025-02-25,CR001,678,663,0.0,24.0,122
2025-02-25,CV001,724,711,0.0,24.0,110
2025-02-25,DR001,691,661,0.0,24.0,113
2025-02-25,WL001,648,629,0.0,24.0,125
2025-02-26,EX001,712,698,0.0,24.0,115
2025-02-26,DT001,651,645,0.0,24.0,127
2025-02-26,CR001,713,686,0.0,24.0,113
2025-02-26,CV001,0,0,32.21,0.0,121
2025-02-26,DR001,677,670,0.0,24.0,118
2025-02-26,WL001,741,718,0.0,24.0,112
2025-02-27,EX001,639,631,0.0,24.0,127
2025-02-27,DT001,747,717,0.0,24.0,113
2025-02-27,CR001,630,609,0.0,24.0,125
2025-02-27,CV001,655,629,0.0,24.0,119
2025-02-27,DR001,679,661,0.0,24.0,123
2025-02-27,WL001,652,625,0.0,24.0,122
2025-02-28,EX001,748,729,0.0,24.0,110
2025-02-28,DT001,717,713,0.0,24.0,116
2025-02-28,CR001,610,597,0.0,24.0,128
2025-02-28,CV001,718,713,0.0,24.0,111
2025-02-28,DR001,680,653,0.0,24.0,124
2025-02-28,WL001,673,657,0.0,24.0,125
2025-03-01,EX001,644,623,0.0,24.0,121
2025-03-01,DT001,603,595,0.0,24.0,129
2025-03-01,CR001,519,506,5.43,18.57,126
2025-03-01,CV001,739,728,0.0,24.0,114
2025-03-01,DR001,681,654,0.0,24.0,123
2025-03-01,WL001,633,608,0.0,24.0,127
2025-03-02,EX001,710,686,0.0,24.0,114
2025-03-02,DT001,649,644,0.0,24.0,121
2025-03-02,CR001,703,692,0.0,24.0,120
2025-03-02,CV001,764,751,0.0,24.0,110
2025-03-02,DR001,638,634,0.0,24.0,130
2025-03-02,WL001,606,589,0.0,24.0,130
2025-03-03,EX001,644,627,0.0,24.0,124
2025-03-03,DT001,699,678,0.0,24.0,115
2025-03-03,CR001,728,704,0.0,24.0,115
2025-03-03,CV001,653,620,0.0,24.0,121
2025-03-03,DR001,652,633,0.0,24.0,122
2025-03-03,WL001,718,704,0.0,24.0,114
2025-03-04,EX001,679,646,0.0,24.0,116
2025-03-04,DT001,663,643,0.0,24.0,122
2025-03-04,CR001,633,609,2.09,21.91,114
2025-03-04,CV001,712,681,0.0,24.0,114
2025-03-04,DR001,704,678,0.0,24.0,118
2025-03-04,WL001,708,688,0.0,24.0,111
2025-03-05,EX001,691,658,0.0,24.0,115
2025-03-05,DT001,461,447,6.1,17.9,130
2025-03-05,CR001,635,608,0.0,24.0,125
2025-03-05,CV001,634,622,0.0,24.0,124
2025-03-05,DR001,711,702,0.0,24.0,114
2025-03-05,WL001,734,720,0.0,24.0,110
2025-03-06,EX001,669,643,0.0,24.0,125
2025-03-06,DT001,655,641,0.0,24.0,129
2025-03-06,CR001,648,616,0.0,24.0,128
2025-03-06,CV001,644,640,0.0,24.0,122
2025-03-06,DR001,721,698,0.0,24.0,112
2025-03-06,WL001,659,635,0.0,24.0,122
2025-03-07,EX001,690,679,0.0,24.0,116
2025-03-07,DT001,768,734,0.0,24.0,110
2025-03-07,CR001,659,635,0.0,24.0,120
2025-03-07,CV001,634,620,0.0,24.0,124
2025-03-07,DR001,697,682,0.0,24.0,117
2025-03-07,WL001,661,631,0.0,24.0,118
2025-03-08,EX001,714,698,0.0,24.0,110
2025-03-08,DT001,749,713,0.0,24.0,111
2025-03-08,CR001,659,653,0.0,24.0,123
2025-03-08,CV001,686,657,0.0,24.0,119
2025-03-08,DR001,677,651,0.0,24.0,119
2025-03-08,WL001,651,619,0.0,24.0,127
2025-03-09,EX001,685,674,0.0,24.0,118
2025-03-09,DT001,736,717,0.0,24.0,114
2025-03-09,CR001,645,630,0.0,24.0,129
2025-03-09,CV001,715,683,0.0,24.0,112
2025-03-09,DR001,612,583,2.74,21.26,117
2025-03-09,WL001,678,652,0.0,24.0,115
2025-03-10,EX001,717,692,0.0,24.0,114
2025-03-10,DT001,683,665,0.0,24.0,121
2025-03-10,CR001,475,463,7.11,16.89,118
2025-03-10,CV001,745,711,0.0,24.0,111
2025-03-10,DR001,731,707,0.0,24.0,113
2025-03-10,WL001,670,659,0.0,24.0,117
2025-03-11,EX001,707,696,0.0,24.0,112
2025-03-11,DT001,682,672,0.0,24.0,117
2025-03-11,CR001,659,654,0.0,24.0,122
2025-03-11,CV001,631,600,0.0,24.0,125
2025-03-11,DR001,688,674,0.0,24.0,122
2025-03-11,WL001,632,601,0.0,24.0,123
2025-03-12,EX001,708,692,0.0,24.0,114
2025-03-12,DT001,662,655,0.0,24.0,124
2025-03-12,CR001,622,600,0.0,24.0,127
2025-03-12,CV001,714,698,0.0,24.0,110
2025-03-12,DR001,637,626,0.0,24.0,130
2025-03-12,WL001,463,442,6.16,17.84,127
2025-03-13,EX001,616,610,0.0,24.0,128
2025-03-13,DT001,578,569,4.38,19.62,118
2025-03-13,CR001,748,719,0.0,24.0,112
2025-03-13,CV001,713,678,0.0,24.0,115
2025-03-13,DR001,679,648,0.0,24.0,121
2025-03-13,WL001,609,582,0.0,24.0,130
2025-03-14,EX001,631,607,0.0,24.0,130
2025-03-14,DT001,659,646,0.0,24.0,125
2025-03-14,CR001,705,670,0.0,24.0,118
2025-03-14,CV001,681,667,0.0,24.0,117
2025-03-14,DR001,640,612,0.0,24.0,127
2025-03-14,WL001,728,708,0.0,24.0,112
2025-03-15,EX001,649,620,0.0,24.0,121
2025-03-15,DT001,615,593,0.0,24.0,128
2025-03-15,CR001,634,614,0.0,24.0,130
2025-03-15,CV001,681,665,0.0,24.0,122
2025-03-15,DR001,720,689,0.0,24.0,111
2025-03-15,WL001,670,655,0.0,24.0,118
2025-03-16,EX001,657,642,0.0,24.0,120
2025-03-16,DT001,653,622,0.0,24.0,129
2025-03-16,CR001,669,661,0.0,24.0,119
2025-03-16,CV001,691,680,0.0,24.0,122
2025-03-16,DR001,0,0,45.06,0.0,122
2025-03-16,WL001,696,687,0.0,24.0,115
2025-03-17,EX001,663,631,0.0,24.0,126
2025-03-17,DT001,220,209,16.53,7.47,119
2025-03-17,CR001,679,662,0.0,24.0,118
2025-03-17,CV001,617,586,0.0,24.0,129
2025-03-17,DR001,627,614,0.0,24.0,130
2025-03-17,WL001,623,594,0.0,24.0,129
2025-03-18,EX001,727,698,0.0,24.0,110
2025-03-18,DT001,639,628,0.0,24.0,123
2025-03-18,CR001,677,662,0.0,24.0,123
2025-03-18,CV001,673,651,0.0,24.0,116
2025-03-18,DR001,667,645,0.0,24.0,119
2025-03-18,WL001,104,100,20.64,3.36,113
2025-03-19,EX001,701,671,0.0,24.0,115
2025-03-19,DT001,655,648,0.0,24.0,120
2025-03-19,CR001,645,627,0.0,24.0,128
2025-03-19,CV001,639,635,0.0,24.0,123
2025-03-19,DR001,646,621,0.0,24.0,121
2025-03-19,WL001,662,657,0.0,24.0,118
2025-03-20,EX001,695,660,0.0,24.0,117
2025-03-20,DT001,641,628,0.0,24.0,125
2025-03-20,CR001,667,638,0.0,24.0,118
2025-03-20,CV001,674,662,0.0,24.0,123
2025-03-20,DR001,702,672,0.0,24.0,112
2025-03-20,WL001,514,495,4.91,19.09,126
2025-03-21,EX001,753,725,0.0,24.0,110
2025-03-21,DT001,666,651,0.0,24.0,123
2025-03-21,CR001,661,643,0.0,24.0,125
2025-03-21,CV001,498,477,4.35,19.65,130
2025-03-21,DR001,733,715,0.0,24.0,110
2025-03-21,WL001,648,634,0.0,24.0,121
2025-03-22,EX001,726,719,0.0,24.0,112
2025-03-22,DT001,723,701,0.0,24.0,110
2025-03-22,CR001,695,688,0.0,24.0,116
2025-03-22,CV001,461,457,6.14,17.86,127
2025-03-22,DR001,703,680,0.0,24.0,117
2025-03-22,WL001,663,636,0.0,24.0,126
2025-03-23,EX001,710,688,0.0,24.0,112
2025-03-23,DT001,627,595,0.0,24.0,124
2025-03-23,CR001,699,690,0.0,24.0,117
2025-03-23,CV001,705,685,0.0,24.0,114
2025-03-23,DR001,0,0,31.33,0.0,112
2025-03-23,WL001,704,675,0.0,24.0,119
2025-03-24,EX001,655,631,0.0,24.0,128
2025-03-24,DT001,634,620,0.0,24.0,127
2025-03-24,CR001,0,0,33.33,0.0,112
2025-03-24,CV001,605,596,0.0,24.0,130
2025-03-24,DR001,615,603,0.0,24.0,129
2025-03-24,WL001,719,703,0.0,24.0,111
2025-03-25,EX001,456,446,8.0,16.0,115
2025-03-25,DT001,693,666,0.0,24.0,115
2025-03-25,CR001,644,627,0.0,24.0,121
2025-03-25,CV001,699,678,0.0,24.0,120
2025-03-25,DR001,625,610,0.0,24.0,130
2025-03-25,WL001,643,626,0.0,24.0,123
2025-03-26,EX001,698,670,0.0,24.0,115
2025-03-26,DT001,632,601,0.0,24.0,127
2025-03-26,CR001,238,228,15.13,8.87,126
2025-03-26,CV001,731,720,0.0,24.0,114
2025-03-26,DR001,743,723,0.0,24.0,110
2025-03-26,WL001,652,639,0.0,24.0,126
2025-03-27,EX001,696,689,0.0,24.0,118
2025-03-27,DT001,682,650,0.0,24.0,121
2025-03-27,CR001,693,684,0.0,24.0,118
2025-03-27,CV001,673,668,0.0,24.0,120
2025-03-27,DR001,664,643,0.0,24.0,123
2025-03-27,WL001,672,648,0.0,24.0,121
2025-03-28,EX001,741,716,0.0,24.0,111
2025-03-28,DT001,717,710,0.0,24.0,110
2025-03-28,CR001,667,658,0.0,24.0,118
2025-03-28,CV001,724,706,0.0,24.0,115
2025-03-28,DR001,636,630,0.0,24.0,124
2025-03-28,WL001,679,656,0.0,24.0,122
2025-03-29,EX001,710,680,0.0,24.0,115
2025-03-29,DT001,611,583,0.0,24.0,129
2025-03-29,CR001,627,599,3.2,20.8,115
2025-03-29,CV001,731,699,0.0,24.0,113
2025-03-29,DR001,686,662,0.0,24.0,122
2025-03-29,WL001,702,674,0.0,24.0,116
2025-03-30,EX001,717,705,0.0,24.0,114
2025-03-30,DT001,723,713,0.0,24.0,115
2025-03-30,CR001,724,714,0.0,24.0,114
2025-03-30,CV001,746,709,0.0,24.0,111
2025-03-30,DR001,751,731,0.0,24.0,110
2025-03-30,WL001,740,717,0.0,24.0,110
2025-03-31,EX001,708,683,0.0,24.0,115
2025-03-31,DT001,526,505,4.52,19.48,125
2025-03-31,CR001,760,736,0.0,24.0,111
2025-03-31,CV001,751,725,0.0,24.0,110
2025-03-31,DR001,634,605,0.0,24.0,125
2025-03-31,WL001,611,582,0.0,24.0,129
2025-04-01,EX001,642,635,0.0,24.0,124
2025-04-01,DT001,664,649,0.0,24.0,119
2025-04-01,CR001,635,615,0.0,24.0,127
2025-04-01,CV001,649,645,0.0,24.0,130
2025-04-01,DR001,664,652,0.0,24.0,127
2025-04-01,WL001,720,706,0.0,24.0,116
2025-04-02,EX001,751,742,0.0,24.0,112
2025-04-02,DT001,667,653,0.0,24.0,118
2025-04-02,CR001,661,634,0.0,24.0,122
2025-04-02,CV001,666,648,0.0,24.0,119
2025-04-02,DR001,659,650,0.0,24.0,125
2025-04-02,WL001,707,679,0.0,24.0,115
2025-04-03,EX001,643,635,0.0,24.0,125
2025-04-03,DT001,652,622,0.0,24.0,127
2025-04-03,CR001,671,644,0.0,24.0,121
2025-04-03,CV001,698,688,0.0,24.0,113
2025-04-03,DR001,604,580,0.0,24.0,129
2025-04-03,WL001,609,581,0.0,24.0,130
2025-04-04,EX001,639,631,0.0,24.0,125
2025-04-04,DT001,652,639,0.0,24.0,128
2025-04-04,CR001,486,469,5.59,18.41,130
2025-04-04,CV001,669,647,0.0,24.0,126
2025-04-04,DR001,671,664,0.0,24.0,116
2025-04-04,WL001,654,625,0.0,24.0,123
2025-04-05,EX001,626,619,0.0,24.0,127
2025-04-05,DT001,709,682,0.0,24.0,112
2025-04-05,CR001,740,715,0.0,24.0,114
2025-04-05,CV001,710,696,0.0,24.0,114
2025-04-05,DR001,623,610,0.0,24.0,129
2025-04-05,WL001,675,650,0.0,24.0,118
2025-04-06,EX001,614,605,0.0,24.0,130
2025-04-06,DT001,668,644,0.0,24.0,126
2025-04-06,CR001,692,663,0.0,24.0,117
2025-04-06,CV001,663,658,0.0,24.0,118
2025-04-06,DR001,611,607,0.0,24.0,130
2025-04-06,WL001,728,721,0.0,24.0,115
2025-04-07,EX001,673,640,0.0,24.0,124
2025-04-07,DT001,629,623,0.0,24.0,125
2025-04-07,CR001,614,588,0.0,24.0,127
2025-04-07,CV001,683,670,0.0,24.0,117
2025-04-07,DR001,633,611,0.0,24.0,126
2025-04-07,WL001,697,685,0.0,24.0,112
2025-04-08,EX001,720,697,0.0,24.0,114
2025-04-08,DT001,0,0,33.25,0.0,130
2025-04-08,CR001,610,595,0.0,24.0,130
2025-04-08,CV001,602,594,0.0,24.0,130
2025-04-08,DR001,620,591,0.0,24.0,127
